,cnpj,name,phone,address
791,77.957.392/0001-06,Brito - EI,+55 (051) 5148 2965,"Loteamento Pinto, 16
Floramar
48029-304 Nunes / AL"
792,77.966.259/0001-16,Alves,+55 31 6875 2650,"Jardim Anthony Gabriel Silva, 347
Vila Dos Anjos
55928-966 Cavalcante do Norte / BA"
793,78.355.841/0001-09,Pacheco da Conceição Ltda.,11 8697 4917,"Rodovia de Borges
Bandeirantes
56887-509 Rezende Alegre / AC"
794,78.479.253/0001-87,Rios,71 7412-9555,"Vereda de Silva, 76
Glória
23499188 Mendes da Serra / MG"
795,78.556.502/0001-90,Campos Cardoso S/A,+55 11 8124-8655,"Trevo Carolina Sousa, 16
Confisco
80548-216 Pacheco Grande / AL"
796,78.750.668/0001-43,Pires Casa Grande e Filhos,(071) 5328-6903,"Viela de Fernandes, 4
Luxemburgo
19872234 Costa / DF"
797,78.807.652/0001-20,Albuquerque da Mata Ltda.,81 8607-0562,"Estrada de Carvalho, 70
Corumbiara
82599-315 Dias / RN"
798,78.813.317/0001-34,Santos,11 8076-1320,"Rua de Sá, 28
Céu Azul
85045-741 da Conceição Grande / PR"
799,78.964.508/0001-05,Fernandes,+55 71 3176-6388,"Fazenda Ana Julia da Cunha, 48
Santa Helena
13237-881 Dias Paulista / MG"
800,78.985.883/0001-23,da Conceição - ME,(031) 9912-2391,"Estação Maya da Paz, 72
Vila Canto Do Sabiá
35613742 Barbosa do Amparo / MS"
801,79.060.146/0001-82,Aragão S.A.,31 9477 9616,"Estrada de Casa Grande, 128
Dom Cabral
10227-646 Viana / RS"
802,79.309.663/0001-42,Rodrigues,+55 (031) 1564-6559,"Vereda de Pinto, 139
Manacas
28223391 Camargo de Lima / BA"
803,79.317.229/0001-04,Rios,21 0853-6765,"Distrito Diego Lima, 99
Cruzeiro
52895386 Nascimento / PI"
804,79.356.275/0001-12,Costa,51 7758 9380,"Praça de Aparecida, 8
Engenho Nogueira
52167988 Fernandes de Rocha / PR"
805,79.461.091/0001-12,Fogaça,(081) 1611-1708,"Lagoa Sousa, 55
Bela Vitoria
43721108 Monteiro da Praia / RR"
806,79.500.445/0001-90,da Luz,(021) 7959-3448,"Rua Mendonça, 40
Graça
16794-077 da Conceição / MA"
807,79.593.617/0001-18,Borges Guerra - ME,+55 51 5293 2125,"Praça de Moura, 8
Vila Aeroporto Jaraguá
62037648 da Cunha Grande / AP"
808,79.630.373/0001-04,da Rocha Nascimento - EI,21 1282 3708,"Passarela de Câmara, 94
Novo Santa Cecilia
13128891 Farias do Sul / RO"
809,79.766.344/0001-66,Farias,11 4290-5315,"Viela de Viana
Santa Lúcia
46874-254 Vasconcelos de da Paz / DF"
810,79.931.576/0001-22,Moraes S.A.,+55 (041) 2564 2025,"Favela Rocha, 11
Vila Mangueiras
32950807 Leão / AP"
811,79.985.366/0001-17,Casa Grande,(061) 1235-2481,"Lago de Pastor
Zilah Sposito
30790-759 Nascimento de Goiás / DF"
812,80.132.275/0001-18,Aparecida,41 1793 3855,"Viela Vinicius Nunes, 89
Prado
27868636 Azevedo / GO"
813,80.358.471/0001-05,Barros Ltda.,+55 31 6396 7115,"Alameda Clarice Ramos, 763
Vila Dos Anjos
14596457 Sampaio / DF"
814,80.370.655/0001-90,Cavalcante,+55 71 8734 6579,"Passarela Marina Garcia, 9
Vila Copacabana
62442361 da Mota / SC"
815,80.384.499/0001-17,da Mata Pastor Ltda.,71 6941 6222,"Praça Montenegro, 228
São Gonçalo
25033248 Sousa / MS"
816,80.469.030/0001-80,Nascimento Peixoto S.A.,(031) 4575 7596,"Lagoa de Azevedo, 6
Flamengo
57227-209 Martins do Galho / AL"
817,80.534.611/0001-59,Leão S/A,+55 81 3004 3487,"Favela Yasmin Siqueira, 9
Conjunto Minas Caixa
53786571 da Rocha / AC"
818,80.554.945/0001-94,Freitas,(061) 9300-2729,"Praia Erick Sousa
Manacas
53845782 Cardoso / RN"
819,80.709.690/0001-91,da Cunha Ltda.,+55 (041) 6405 4112,"Parque Pedro Miguel Borges, 38
Castanheira
65908275 Vieira de Dias / PA"
820,80.802.559/0001-74,Cavalcante Camargo S.A.,71 8695 6222,"Pátio Brenda Macedo, 12
Vila Da Amizade
51457-439 da Cruz das Pedras / BA"
821,80.846.243/0001-84,Sales - EI,+55 (071) 1686 4999,"Aeroporto Souza, 102
Cinquentenário
52747-839 Alves do Amparo / RO"
822,80.871.817/0001-74,Lopes e Filhos,+55 (084) 6909 4131,"Loteamento Mendonça, 63
Vila Tirol
74278-612 Porto / RJ"
823,80.914.116/0001-75,Jesus,+55 (021) 5259-0558,"Jardim da Mata, 49
Conjunto Taquaril
64658253 Cassiano / ES"
824,80.930.204/0001-60,Lopes,(041) 2680-1057,"Campo Brito, 17
Boa Viagem
62546-344 Barbosa Grande / DF"
825,80.964.029/0001-22,Andrade,+55 (071) 2953-2433,"Recanto da Rosa, 38
Vila Madre Gertrudes 4ª Seção
45105-326 Ribeiro Alegre / DF"
826,81.031.044/0001-80,Gonçalves,(031) 5498-9047,"Núcleo de Borges, 26
Vila Da Ária
82678-756 Mendes / PR"
827,81.174.881/0001-69,Almeida das Neves S/A,21 2367 4701,"Feira de da Paz, 7
Pindorama
90493-727 Marques do Norte / RO"
828,81.189.804/0001-82,Macedo da Mata - ME,(051) 5287-3594,"Jardim de Gomes, 18
Novo Das Industrias
05860-048 Novaes das Flores / DF"
829,81.338.651/0001-98,Castro,+55 61 9227-1438,"Condomínio de Alves, 2
Oeste
26012042 Rios da Mata / SP"
830,81.342.830/0001-07,Brito,(081) 4165 0338,"Via Bruno Duarte, 57
Vila Betânia
41017706 Machado do Norte / PE"
831,81.744.680/0001-50,Borges,+55 31 6176-1378,"Condomínio Gabriela Almeida, 99
Vila União
76415184 Duarte / PR"
832,81.800.358/0001-09,Pacheco,41 2752 6737,"Área Benicio Porto, 1
Nova Cachoeirinha
14229077 Castro do Amparo / SP"
833,81.860.302/0001-31,Ramos,(021) 3585 8601,"Lago de Vargas, 9
Carmo
95168522 Cardoso / AC"
834,81.866.961/0001-85,Cardoso,+55 (071) 2836-8947,"Rodovia de Cardoso
Maravilha
90288359 Abreu do Norte / AP"
835,81.968.356/0001-15,Almeida - EI,(031) 9571-4554,"Avenida Pedro Pereira, 807
Vila Tirol
33594668 Montenegro / AL"
836,82.057.158/0001-62,Fogaça Ltda.,+55 81 6660 8521,"Fazenda Fernandes, 26
Santa Helena
29248729 Ribeiro de Pimenta / SP"
837,82.065.915/0001-40,Jesus Souza - ME,31 6387 5977,"Morro Raquel Pires, 44
Novo São Lucas
44330-217 Freitas / AM"
838,82.231.290/0001-49,Brito,+55 (041) 2546-5717,"Estação Ramos, 96
Barroca
00570886 Aparecida / TO"
839,82.248.466/0001-75,Campos,+55 (011) 1972 1370,"Vila Siqueira, 61
Camponesa 1ª Seção
57318-476 Barbosa do Amparo / AM"
840,82.316.743/0001-30,Novaes,+55 21 5910 7771,"Aeroporto Moraes, 93
Leticia
76191600 Novaes das Pedras / SE"
841,82.464.738/0001-74,Porto - EI,+55 (041) 3005 3115,"Distrito de Almeida, 14
Vila Ecológica
57141578 Caldeira / SE"
842,82.526.895/0001-67,Sá Pacheco S/A,+55 (051) 5901-6231,"Favela Pereira, 67
Vila Nossa Senhora Do Rosário
59631627 Rios de da Cunha / SE"
843,82.624.739/0001-39,Ramos,(081) 3599 7665,"Loteamento de Silveira, 107
Lindéia
57698-216 Silva Alegre / RO"
844,82.930.629/0001-03,Farias Oliveira - ME,+55 61 5853-0157,"Estação Gomes, 76
Carmo
68812-040 Duarte da Prata / PE"
845,82.972.461/0001-90,Martins S/A,0900-778-9031,"Aeroporto Vargas
Vila Inestan
70934-759 Moura dos Dourados / MT"
846,83.007.728/0001-72,Andrade e Filhos,+55 (021) 9056-1424,"Colônia de Moraes, 13
Alto Caiçaras
66374586 Santos / SC"
847,83.188.672/0001-08,Silva Ramos e Filhos,+55 (021) 6484 3281,"Campo de Monteiro, 45
Piraja
10180691 Vieira / PE"
848,83.244.779/0001-18,Lima,(081) 1654-6534,"Viela Cauê Campos, 82
Tirol
48633484 Fogaça / DF"
849,83.257.354/0001-43,Campos,(011) 9746-1412,"Praça de Silva, 47
Vila Mangueiras
41675-110 Dias de Cirino / RS"
850,83.540.999/0001-99,Sousa Ltda.,84 8546 2611,"Alameda de da Conceição, 5
Morro Dos Macacos
18787487 Silva / SP"
851,83.639.035/0001-00,Pastor Azevedo - EI,+55 (031) 2572-5176,"Loteamento Vieira, 41
Apolonia
37595-918 Martins / PB"
852,83.648.022/0001-90,Sales - ME,11 7247 0210,"Trecho Dom Camargo, 11
Aparecida 7ª Seção
00116-516 Sá Paulista / SC"
853,83.832.361/0001-21,Porto e Filhos,+55 21 4453-9492,"Recanto Maria Sophia Costa, 67
Eymard
94667114 Farias / TO"
854,83.900.299/0001-68,Ferreira da Conceição - EI,0800 817 9731,"Praça Alice Barbosa, 297
Alto Barroca
06040154 da Rocha do Amparo / PA"
855,84.065.868/0001-60,da Cruz - ME,11 7853 6624,"Rodovia da Luz, 711
Vila Madre Gertrudes 2ª Seção
84745-037 Campos Verde / BA"
856,84.135.879/0001-79,Barbosa,+55 (084) 9776-3130,"Rodovia Sophia Monteiro, 9
Corumbiara
34397054 Dias Paulista / TO"
857,84.690.865/0001-17,Aragão,31 8828 6300,"Setor Stephany Moreira, 528
Vila São Geraldo
23555052 Novais / SC"
858,84.758.481/0001-99,Borges,+55 (051) 7835 2139,"Sítio da Paz, 73
Leonina
79513-279 Rezende do Sul / RN"
859,84.786.391/0001-01,Sales,+55 81 6741 4991,"Feira Duarte, 45
Vila São Gabriel
73214585 Duarte / MS"
860,84.947.988/0001-90,Machado Ltda.,84 0536-2253,"Trevo da Rosa, 2
Vila Nova Gameleira 3ª Seção
76498527 da Cunha de Campos / DF"
861,85.118.996/0001-97,Fonseca,+55 41 5326-9616,"Chácara João Pedro Aparecida
Boa Vista
61165-269 Cardoso de Rezende / TO"
862,85.271.150/0001-92,Cassiano,+55 81 6623-7549,"Rua Martins, 700
Ermelinda
27606219 Costela / PI"
863,85.283.065/0001-44,da Luz,81 4777 3858,"Residencial Duarte, 7
Vila Copasa
79588-764 Cavalcanti de Abreu / RO"
864,85.399.482/0001-57,Pimenta - ME,51 9190 2496,"Praça da Paz, 139
Belvedere
43303521 Ribeiro do Amparo / MA"
865,85.447.479/0001-61,Nunes Nunes e Filhos,+55 (041) 3708-8640,"Recanto Matteo Jesus, 92
Fazendinha
90906078 da Luz Alegre / GO"
866,85.659.305/0001-62,Viana,(084) 8673-7597,"Esplanada de Sampaio, 12
Jardim Do Vale
77570251 Lima / ES"
867,85.666.518/0001-11,Nogueira,+55 84 9445 1763,"Fazenda Guerra, 23
Novo Glória
89213607 Campos das Pedras / AM"
868,85.763.656/0001-19,Silveira - EI,61 0120 9278,"Distrito de Novais, 35
Vila Real 2ª Seção
75924-544 da Rosa / AL"
869,85.836.585/0001-37,Correia,+55 (011) 3709-0425,"Vila Silva, 940
Apolonia
11322-293 da Conceição da Mata / CE"
870,86.050.830/0001-49,Cassiano Ltda.,+55 84 1541-4066,"Travessa Maria Liz Jesus, 47
Capitão Eduardo
17355-639 Carvalho de Pimenta / AL"
871,86.065.939/0001-50,da Rosa,71 8809 4059,"Pátio Antonella Aragão, 21
João Alfredo
19831-066 da Mota / MS"
872,86.120.348/0001-38,Guerra,11 9467 2988,"Chácara Cunha, 130
Vitoria
44828545 Costela do Sul / RS"
873,86.161.069/0001-12,da Luz,+55 71 9558-2083,"Alameda Sophie da Costa, 70
Esperança
76092381 Moura da Serra / PR"
874,86.262.000/0001-85,Carvalho,31 0877-3901,"Fazenda de Pires, 878
Solar Do Barreiro
91613684 Nogueira / SC"
875,86.284.277/0001-09,Garcia Ltda.,(081) 3268-8345,"Viela Marina Pastor, 24
Juliana
01745-024 Gonçalves / PR"
876,86.376.696/0001-70,da Mata S.A.,+55 (084) 0091-5007,"Residencial Helena Rocha, 1
Araguaia
85884094 da Rocha / ES"
877,86.582.947/0001-73,Rezende,+55 41 1140-9888,"Ladeira Silveira, 34
Santo Antônio
48188-017 Barros Grande / RN"
878,86.739.178/0001-74,da Conceição,31 3363-3414,"Residencial Alice Campos, 95
Jaqueline
53702-091 Cardoso / SC"
879,86.864.407/0001-82,Cavalcante,+55 84 6789-7667,"Área de Vasconcelos, 71
Túnel De Ibirité
18123748 Monteiro / RN"
880,86.898.802/0001-86,das Neves Guerra S/A,81 9343 7344,"Área Brito, 67
Vila Madre Gertrudes 4ª Seção
56572-599 Guerra do Galho / RJ"
881,87.012.606/0001-25,Rezende,+55 (081) 8765 8481,"Feira de Costela, 4
Cabana Do Pai Tomás
44345-959 Pereira de Cavalcante / MA"
882,87.052.174/0001-86,Alves,+55 81 1708-7241,"Largo Fonseca, 75
Dom Bosco
00227614 Melo de Minas / BA"
883,87.119.878/0001-29,da Mata Ltda.,+55 (084) 0326 5449,"Área Enrico Aparecida, 85
Cidade Jardim
89218-635 Farias / AP"
884,87.182.287/0001-04,da Rocha Lopes - EI,+55 51 3270 0855,"Parque de Freitas, 905
Vila Formosa
99183-819 Nunes Paulista / TO"
885,87.295.998/0001-87,Macedo,71 0081 8498,"Praia da Paz, 99
Eymard
80957-764 Vargas de da Conceição / SC"
886,87.627.194/0001-38,da Luz,71 8631-5168,"Parque de Dias, 186
Vila Copasa
03779822 Fonseca de Freitas / RR"
887,87.719.503/0001-08,Barbosa,(061) 1028-2911,"Estação Milena Camargo, 906
Andiroba
02491-615 Ferreira / MA"
888,87.728.583/0001-50,Rios,+55 71 2671 6195,"Praia Arthur Miguel Cardoso, 76
Vila São Paulo
20585464 Freitas / ES"
889,87.745.993/0001-09,Alves,+55 61 4928-9521,"Área de Correia, 42
Teixeira Dias
18774-870 Barros / MT"
890,87.928.845/0001-20,Azevedo Araújo Ltda.,+55 (041) 8713 9477,"Largo Albuquerque, 46
Lindéia
37737393 Machado / PI"
891,87.962.770/0001-01,Peixoto S/A,61 5545-1558,"Vale Pietro Montenegro, 57
Parque São José
54560-807 Camargo / MA"
892,88.099.427/0001-30,da Mota,0800-667-9721,"Campo de Caldeira, 46
Paraíso
13537282 Gomes / AC"
893,88.120.694/0001-41,Rodrigues,0300 366 4920,"Parque Pereira, 3
Belvedere
15158-541 da Paz de Goiás / PR"
894,88.246.231/0001-20,Macedo,+55 (071) 8810 2439,"Travessa de Novais, 95
Jardim São José
82409-352 Cunha Grande / RO"
895,88.387.750/0001-09,Teixeira,(041) 2255 8265,"Parque Nunes, 23
Novo Aarão Reis
48170194 Nunes / RR"
896,88.506.212/0001-96,Monteiro Peixoto Ltda.,21 9728 2387,"Alameda de da Mata, 3
Pompéia
44669-726 Porto do Campo / PB"
897,88.520.637/0001-50,da Cunha S/A,51 6049 4320,"Condomínio de Alves, 863
Nossa Senhora Aparecida
53372300 Freitas / RR"
898,88.667.476/0001-21,Sá,+55 21 0819-8787,"Recanto de da Luz
Nova Esperança
53956673 Castro de Ferreira / AM"
899,88.809.471/0001-96,Sousa,+55 (041) 0877-4280,"Conjunto Silva, 77
Leonina
60291617 Cavalcanti de Lopes / PR"
900,88.814.801/0001-31,Nascimento,+55 81 7173-0156,"Ladeira de Pinto, 97
Prado
89593224 Marques de Ramos / PI"
901,88.873.669/0001-39,Vasconcelos,+55 84 8712 4079,"Feira Otávio Pereira, 91
Vila Dos Anjos
59551-257 Castro do Campo / CE"
902,89.033.075/0001-82,Cavalcanti Melo - ME,(041) 4833 5177,"Esplanada Sabrina Duarte, 59
Andiroba
99115346 Dias dos Dourados / AM"
903,89.285.110/0001-50,Siqueira - EI,(061) 2901-5630,"Chácara Nunes, 91
Brasil Industrial
18462-202 Souza / TO"
904,89.302.862/0001-82,Cassiano - EI,+55 (051) 0894-6905,"Feira Rezende, 93
Dom Bosco
05285-002 Aragão da Serra / MS"
905,89.311.625/0001-88,da Rocha,31 1627 8414,"Residencial Levi Correia, 693
Vila Maria
33740-613 Brito / PB"
906,89.321.700/0001-91,da Mota,(061) 2628-8667,"Praia Moraes, 288
Vila Minaslandia
75669311 Caldeira de Teixeira / AL"
907,89.361.367/0001-44,Gomes Pires Ltda.,+55 41 2666 4538,"Estrada Garcia, 3
Europa
04785710 Fogaça de Moraes / TO"
908,89.377.985/0001-82,Rios Lima S/A,84 1315 3437,"Esplanada da Cruz, 9
Novo Glória
58994299 Sousa / SP"
909,89.418.516/0001-64,Vasconcelos,+55 (041) 6997 7376,"Fazenda Maria Julia Fonseca, 2
Jatobá
92317724 Sales do Norte / ES"
910,89.523.051/0001-01,da Cruz,0800-908-6869,"Setor de da Conceição, 3
Novo Santa Cecilia
94375660 Fernandes / MS"
911,89.651.666/0001-13,Ribeiro,0900-097-3808,"Rua Benício Pereira, 295
Pindorama
04544380 da Cruz / MA"
912,89.815.109/0001-90,Barbosa Souza e Filhos,(031) 2551 2291,"Colônia Thomas Silva, 1
Calafate
91479864 Aragão Verde / BA"
913,89.910.103/0001-00,da Rocha Vieira - ME,(011) 4110 0324,"Feira Augusto Melo
Petropolis
43437698 Jesus de Souza / AL"
914,89.938.157/0001-76,Novaes,(081) 2166 4062,"Residencial Pedro Henrique Costela, 43
São Bento
04470734 Nunes / MA"
915,90.013.922/0001-26,Pereira e Filhos,+55 11 8325-4287,"Trevo de Borges, 1
Vila Real 1ª Seção
01833637 da Mota / DF"
916,90.027.705/0001-95,Casa Grande,(071) 6642 3953,"Campo de Farias, 94
Vila Betânia
84459-109 Moura do Oeste / TO"
917,90.126.609/0001-02,da Mata,+55 (081) 9011 4015,"Conjunto Dom Barbosa, 294
Savassi
29319470 Peixoto Alegre / ES"
918,90.128.341/0001-30,Novaes Albuquerque S.A.,31 9410-6066,"Alameda Nogueira, 15
Mirtes
66973-592 Pinto de Guerra / PE"
919,90.563.675/0001-31,Sá,11 1979-7190,"Sítio Danilo Farias, 5
Nova Esperança
68896-159 Viana das Flores / PR"
920,90.602.920/0001-72,Rodrigues,+55 84 5670 7822,"Área Alves
Pedreira Padro Lopes
89271-625 Freitas de Cassiano / DF"
921,90.742.675/0001-07,Barbosa - ME,+55 (041) 6043-3766,"Pátio de Moraes, 67
Dom Joaquim
15140907 Cavalcanti Alegre / BA"
922,90.793.197/0001-56,Campos,0900 517 9856,"Núcleo de Casa Grande, 431
Mantiqueira
41042-116 Garcia / RN"
923,90.873.046/0001-08,Porto da Mota e Filhos,(051) 0295-1479,"Área de Vieira, 68
Grajaú
83964266 Machado / MG"
924,91.075.236/0001-42,Alves,+55 11 1675-0327,"Viela Rezende
Brasil Industrial
83251-507 Souza de Andrade / RS"
925,91.392.142/0001-05,Pereira e Filhos,(081) 6744-4589,"Esplanada Ana Lívia Araújo, 40
Jardim Dos Comerciarios
89994-236 da Rocha de Fonseca / RR"
926,91.855.966/0001-66,Aparecida,61 1866 4732,"Travessa de Pastor, 12
Alípio De Melo
73486-753 Rios de Sales / GO"
927,91.892.377/0001-58,Gomes,61 8179 6927,"Fazenda de Rodrigues
Vila Satélite
43274585 da Cruz de Ferreira / AC"
928,91.965.129/0001-90,Casa Grande S/A,+55 (011) 6766-7516,"Condomínio Leão, 155
Cruzeiro
68916-651 Sá / TO"
929,92.175.042/0001-81,Monteiro,0300 882 5264,"Residencial de Almeida, 87
Grotinha
75303-733 Mendes / RR"
930,92.207.749/0001-22,Araújo,51 4978 1906,"Morro Albuquerque, 45
Madri
52320277 Gonçalves Alegre / MA"
931,92.225.330/0001-01,Vargas,0800 737 9851,"Área Costela, 8
Virgínia
94125885 Costela / PR"
932,92.355.458/0001-81,Oliveira Martins - ME,+55 81 6334 4255,"Travessa de Borges, 950
Vila Pinho
66901-872 Macedo Alegre / DF"
933,92.366.970/0001-23,Nunes Pimenta S.A.,+55 (061) 8907 6521,"Favela Oliveira, 247
Mirtes
27641629 Martins / AP"
934,92.418.045/0001-07,Azevedo - EI,0500-794-4145,"Alameda da Rocha, 231
Boa Esperança
62329-216 Pimenta Paulista / BA"
935,92.631.397/0001-38,Monteiro Ltda.,31 1644 5226,"Lago Erick Rios, 608
Novo Ouro Preto
77461462 Martins do Norte / SC"
936,92.668.212/0001-60,Camargo,+55 (031) 5942 9673,"Residencial de Viana, 5
Outro
22297-359 Campos / RN"
937,92.785.021/0001-88,Almeida - ME,(021) 9948-4734,"Rodovia de Azevedo
Vila Suzana Segunda Seção
96208977 Sales / SC"
938,92.884.251/0001-02,Fonseca Câmara S.A.,+55 11 7735 5632,"Fazenda Cecília das Neves, 6
Vila Jardim Alvorada
98305-500 Camargo / AM"
939,92.924.733/0001-30,Garcia,+55 (061) 7161 7800,"Chácara Luna Cavalcante, 46
Aparecida
18312-453 Oliveira / SC"
940,93.004.226/0001-41,da Rocha e Filhos,61 6125-1484,"Viaduto de da Mota, 31
Custodinha
41259671 Cardoso Paulista / MT"
941,93.200.815/0001-03,Melo,51 1184 0414,"Sítio Silva, 7
Mineirão
02323944 Pacheco / AL"
942,93.338.049/0001-30,Caldeira,+55 (061) 3787-8035,"Núcleo de Machado, 88
Biquinhas
22229-266 da Paz / PI"
943,93.375.410/0001-06,Rodrigues - EI,+55 (084) 1487-6207,"Pátio Cavalcante, 801
Betânia
73880711 Fogaça / RR"
944,93.377.231/0001-08,Pinto,+55 81 8739 8791,"Recanto de Vieira, 2
Luxemburgo
70283980 Macedo / PE"
945,93.449.786/0001-00,Viana da Paz - ME,21 0124-2203,"Aeroporto Pacheco, 672
Olhos D'água
86898-796 Vasconcelos / PE"
946,93.551.329/0001-21,Martins,+55 (031) 9971 8964,"Travessa de Sampaio, 938
Serra
04701-172 Moura do Oeste / PB"
947,93.565.583/0001-89,Pinto,61 8922-3515,"Travessa Gomes, 582
Cardoso
96984460 Dias da Serra / SC"
948,93.653.196/0001-02,Siqueira,+55 (084) 5921-5506,"Viaduto de Castro, 96
São Cristóvão
11458081 Vargas / MG"
949,93.711.449/0001-49,Cunha Cavalcante e Filhos,+55 (084) 5679 7788,"Trevo Sophia Macedo, 122
Vila Do Pombal
25439-153 Ramos da Prata / PB"
950,93.966.708/0001-82,da Rocha Freitas Ltda.,41 1580-8710,"Praia Davi Luiz Pimenta, 28
Cenaculo
81338-585 Souza do Campo / MG"
951,94.225.854/0001-10,Peixoto,(051) 3766 5926,"Feira da Costa, 53
Palmares
45832-176 Aragão Paulista / ES"
952,94.267.638/0001-37,Camargo,(084) 2220-3727,"Viaduto de Casa Grande, 24
Barão Homem De Melo 2ª Seção
69036843 Dias / PE"
953,94.285.973/0001-68,Fonseca,+55 (021) 0789 0942,"Rua de Castro, 63
São Tomaz
15969-865 Costa das Flores / PI"
954,94.286.231/0001-57,Gonçalves,51 3369 2875,"Jardim Luiz Henrique Lima, 920
Penha
43995-459 Sampaio / RR"
955,94.500.714/0001-02,Montenegro e Filhos,81 0221 1958,"Loteamento Lorenzo da Mata, 12
Vila Copasa
89340-213 da Conceição de Minas / PI"
956,94.518.076/0001-57,Cunha,81 1422-3212,"Campo de da Rocha, 22
Flavio Marques Lisboa
48672797 Duarte / SC"
957,94.563.204/0001-84,Fernandes,(051) 6103-1193,"Condomínio de Souza, 66
Santa Inês
02988746 Santos das Pedras / AL"
958,94.567.314/0001-14,Aparecida,+55 61 3309 0136,"Pátio de Sousa, 79
Santa Lúcia
78646595 da Rocha / AP"
959,94.640.386/0001-40,Rios,+55 (051) 7839-1095,"Viela de Sá, 357
Vitoria Da Conquista
13570-585 Mendonça de Goiás / RN"
960,94.665.054/0001-10,Pires Peixoto - ME,81 8568 4870,"Vereda Barros
Serrano
88348-993 da Luz do Campo / RR"
961,94.713.697/0001-91,da Paz,81 2723-0544,"Viela de Peixoto, 85
Vila Nova Cachoeirinha 1ª Seção
29840-412 Garcia / SC"
962,94.880.060/0001-90,Camargo,(021) 1425 8451,"Largo da Conceição, 580
Vila Jardim São José
54796617 Nogueira / MG"
963,94.933.844/0001-39,Garcia Peixoto Ltda.,71 6215-2215,"Aeroporto Cavalcanti, 55
Vila Ouro Minas
29177-970 Azevedo de Goiás / AC"
964,95.000.850/0001-04,Melo,+55 (071) 9599-0568,"Feira Nogueira, 93
Vila Cloris
22543-457 Casa Grande de Minas / MT"
965,95.103.542/0001-04,Pimenta S.A.,0900-638-9462,"Avenida João Vitor Moreira, 76
Vila Ipiranga
96749578 Cavalcanti de Minas / PE"
966,95.170.862/0001-79,Pinto,0800 509 5533,"Distrito de Barros
Vila Havaí
81665101 Macedo / SE"
967,95.269.749/0001-45,Aragão S/A,+55 81 2378-9836,"Jardim Emanuel Campos, 66
Vila Betânia
61881911 Sousa do Galho / MS"
968,95.295.987/0001-25,Teixeira,(061) 7294-3623,"Favela de Sales, 66
Pousada Santo Antonio
61448113 Sales do Amparo / SC"
969,95.323.025/0001-32,Barbosa,+55 41 1968-9509,"Área Ester da Mata, 1
Piratininga
06783-962 Montenegro / PA"
970,95.375.012/0001-07,Gonçalves da Cunha S.A.,(011) 5460-7646,"Ladeira Câmara, 37
Pousada Santo Antonio
96277-512 Alves de Sousa / AC"
971,95.462.378/0001-13,Cavalcante,+55 31 7821 3172,"Rua Nunes, 6
Jardim Dos Comerciarios
49653697 Campos Paulista / AL"
972,95.506.558/0001-50,Alves,(041) 9062 8656,"Trevo de Vasconcelos, 140
Aparecida
44270-161 Vieira / PE"
973,95.595.674/0001-92,Souza e Filhos,(041) 9670-7826,"Núcleo Cunha, 53
Laranjeiras
18568-038 Pereira Paulista / MG"
974,95.731.897/0001-30,Andrade Fogaça - EI,61 9897 3371,"Campo Almeida, 25
Taquaril
42796555 Novais / MT"
975,96.088.291/0001-90,Silveira Rocha S.A.,(081) 8361 2176,"Loteamento de Fogaça, 1
Acaba Mundo
94954-326 Cavalcante / RO"
976,96.153.642/0001-08,Pinto Duarte Ltda.,61 2791-0472,"Lagoa Porto, 32
Cinquentenário
91478-225 da Mata Grande / MS"
977,96.184.039/0001-85,Casa Grande,0300 157 0857,"Esplanada José Correia, 9
Nova Esperança
04006074 Brito da Serra / GO"
978,96.195.029/0001-45,Gomes Ltda.,84 6820-1433,"Rodovia Maria Isis Novaes, 89
Barro Preto
72190244 Monteiro do Oeste / GO"
979,96.349.500/0001-02,Silveira,0900 455 7874,"Praça Silva, 80
Mirante
77612-485 Nunes / PB"
980,96.488.591/0001-67,Farias Albuquerque Ltda.,21 5733-7999,"Trevo de Marques, 49
Floramar
28213-503 Cirino de Moreira / ES"
981,96.613.231/0001-40,Barbosa,0900 327 4185,"Distrito de Moraes
Vila Maria
81129-130 Farias / MT"
982,96.632.825/0001-06,Martins Guerra S.A.,(031) 2559-2793,"Viaduto de Pinto, 3
Novo São Lucas
24800-401 Cavalcanti Alegre / RR"
983,96.983.669/0001-10,Pimenta,41 0669 6321,"Esplanada Novais, 85
Cruzeiro
57399776 Costela Paulista / PA"
984,97.961.289/0001-47,Castro,+55 41 7864 5445,"Feira Cavalcanti
Tiradentes
65029-121 Rezende Verde / RN"
985,98.085.634/0001-99,Fogaça e Filhos,(071) 1173 7985,"Estação da Mata, 98
Jardim Dos Comerciarios
03493787 da Cunha do Oeste / PE"
986,98.233.749/0001-83,Cirino,+55 31 4765 6275,"Fazenda de Lima, 54
Carlos Prates
06355190 Rios / PA"
987,98.557.139/0001-35,Cunha Costela - EI,+55 84 1090 3150,"Vereda Josué Pires, 68
São Cristóvão
67422705 Dias / BA"
988,98.643.882/0001-08,Martins Costa - ME,+55 11 4479 9971,"Travessa Machado, 92
Satelite
32018127 Silva / BA"
989,98.774.795/0001-90,Araújo,(031) 8408 2189,"Rua Castro, 92
Novo Ouro Preto
11186549 Moura / MT"
990,98.796.259/0001-95,Cunha S.A.,+55 81 0707 9179,"Esplanada de Teixeira, 181
Biquinhas
50551-781 da Mota de Teixeira / PB"
